#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
3734563	203228	3329	128456	109561	-	-	C9orf72	HSPD1	ALSFTD|FTDALS	CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734564	203228	10670	128456	115912	-	-	C9orf72	RRAGA	ALSFTD|FTDALS	FIP-1|FIP1|RAGA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734565	203228	10325	128456	115608	-	RP11-465E19.1	C9orf72	RRAGB	ALSFTD|FTDALS	RAGB|bA465E19.1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734566	203228	10643	128456	115887	-	-	C9orf72	IGF2BP3	ALSFTD|FTDALS	CT98|IMP-3|IMP3|KOC|KOC1|VICKZ3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734567	203228	1717	128456	108063	-	-	C9orf72	DHCR7	ALSFTD|FTDALS	SLOS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734568	203228	8402	128456	113990	-	-	C9orf72	SLC25A11	ALSFTD|FTDALS	OGC|SLC20A4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734569	203228	805	128456	107256	-	-	C9orf72	CALM2	ALSFTD|FTDALS	CAMII|PHKD|PHKD2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734570	203228	808	128456	107259	-	-	C9orf72	CALM3	ALSFTD|FTDALS	HEL-S-72|PHKD|PHKD3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734571	203228	801	128456	107252	-	-	C9orf72	CALM1	ALSFTD|FTDALS	CALML2|CAMI|CPVT4|DD132|PHKD|caM	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734572	203228	5832	128456	111790	-	-	C9orf72	ALDH18A1	ALSFTD|FTDALS	ARCL3A|GSAS|P5CS|PYCS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734573	203228	9532	128456	114908	-	RP3-496N17.2	C9orf72	BAG2	ALSFTD|FTDALS	BAG-2|dJ417I1.2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734574	203228	55958	128456	121009	-	RP11-380P16.6	C9orf72	KLHL9	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734575	203228	90293	128456	124688	-	-	C9orf72	KLHL13	ALSFTD|FTDALS	BKLHD2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734576	203228	56997	128456	121312	-	PP265	C9orf72	ADCK3	ALSFTD|FTDALS	ARCA2|CABC1|COQ10D4|COQ8|SCAR9	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734577	203228	9525	128456	114901	-	MIG1	C9orf72	VPS4B	ALSFTD|FTDALS	SKD1|SKD1B|VPS4-2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734578	203228	10146	128456	115448	-	-	C9orf72	G3BP1	ALSFTD|FTDALS	G3BP|HDH-VIII	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734579	203228	6232	128456	112146	-	RP11-422P24.3	C9orf72	RPS27	ALSFTD|FTDALS	MPS-1|MPS1|S27	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734580	203228	6209	128456	112123	-	-	C9orf72	RPS15	ALSFTD|FTDALS	RIG|S15	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734581	203228	3313	128456	109545	-	-	C9orf72	HSPA9	ALSFTD|FTDALS	CRP40|CSA|GRP-75|GRP75|HEL-S-124m|HSPA9B|MOT|MOT2|MTHSP75|PBP74	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734582	203228	51202	128456	119375	-	-	C9orf72	DDX47	ALSFTD|FTDALS	E4-DBP|HQ0256|MSTP162|RRP3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734583	203228	7284	128456	113135	-	-	C9orf72	TUFM	ALSFTD|FTDALS	COXPD4|EF-TuMT|EFTU|P43	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734584	203228	3300	128456	109533	-	-	C9orf72	DNAJB2	ALSFTD|FTDALS	DSMA5|HSJ-1|HSJ1|HSPF3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734585	203228	1917	128456	108238	-	-	C9orf72	EEF1A2	ALSFTD|FTDALS	EEF1AL|EF-1-alpha-2|EF1A|HS1|STN|STNL	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734586	203228	2639	128456	108909	-	-	C9orf72	GCDH	ALSFTD|FTDALS	ACAD5|GCD	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734587	203228	23344	128456	116927	-	-	C9orf72	ESYT1	ALSFTD|FTDALS	FAM62A|MBC2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734588	203228	222229	128456	128790	-	-	C9orf72	LRWD1	ALSFTD|FTDALS	CENP-33|ORCA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734589	203228	54814	128456	120171	-	-	C9orf72	QPCTL	ALSFTD|FTDALS	gQC	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734590	203228	3008	128456	109263	-	-	C9orf72	HIST1H1E	ALSFTD|FTDALS	H1.4|H1E|H1F4|H1s-4|dJ221C16.5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734591	203228	3007	128456	109262	-	-	C9orf72	HIST1H1D	ALSFTD|FTDALS	H1.3|H1D|H1F3|H1s-2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734592	203228	3024	128456	109275	-	-	C9orf72	HIST1H1A	ALSFTD|FTDALS	H1.1|H1A|H1F1|HIST1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734593	203228	6222	128456	112136	-	DADB-159G18.1	C9orf72	RPS18	ALSFTD|FTDALS	D6S218E|HKE3|KE-3|KE3|S18	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734594	203228	1072	128456	107499	-	-	C9orf72	CFL1	ALSFTD|FTDALS	CFL|HEL-S-15	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734595	203228	8338	128456	113934	-	-	C9orf72	HIST2H2AC	ALSFTD|FTDALS	H2A|H2A-GL101|H2A/q|H2AFQ	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734596	203228	8337	128456	113933	-	-	C9orf72	HIST2H2AA3	ALSFTD|FTDALS	H2A|H2A.2|H2A/O|H2A/q|H2AFO|H2a-615|HIST2H2AA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734597	203228	55176	128456	120475	-	-	C9orf72	SEC61A2	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734598	203228	3021	128456	109273	-	-	C9orf72	H3F3B	ALSFTD|FTDALS	H3.3B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734599	203228	3020	128456	109272	-	RP11-396C23.1	C9orf72	H3F3A	ALSFTD|FTDALS	H3.3A|H3F3	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734600	203228	333932	128456	130616	-	-	C9orf72	HIST2H3A	ALSFTD|FTDALS	H3/n|H3/o	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734601	203228	8290	128456	113895	-	-	C9orf72	HIST3H3	ALSFTD|FTDALS	H3.4|H3/g|H3FT|H3t	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734602	203228	8350	128456	113946	-	-	C9orf72	HIST1H3A	ALSFTD|FTDALS	H3/A|H3FA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734603	203228	440093	128456	136289	-	-	C9orf72	H3F3C	ALSFTD|FTDALS	H3.5	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734604	203228	6125	128456	112045	-	MSTP030	C9orf72	RPL5	ALSFTD|FTDALS	DBA6|L5|PPP1R135	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734605	203228	1603	128456	107973	-	-	C9orf72	DAD1	ALSFTD|FTDALS	OST2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734606	203228	8480	128456	114054	-	RP4-800J21.2	C9orf72	RAE1	ALSFTD|FTDALS	MIG14|MRNP41|Mnrp41|dJ481F12.3|dJ800J21.1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734607	203228	355	128456	106851	-	RP11-399O19.7	C9orf72	FAS	ALSFTD|FTDALS	ALPS1A|APO-1|APT1|CD95|FAS1|FASTM|TNFRSF6	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734608	203228	3320	128456	109552	-	-	C9orf72	HSP90AA1	ALSFTD|FTDALS	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734609	203228	1981	128456	108296	-	-	C9orf72	EIF4G1	ALSFTD|FTDALS	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734610	203228	5834	128456	111792	-	RP5-965G21.1	C9orf72	PYGB	ALSFTD|FTDALS	GPBB	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734611	203228	23350	128456	116932	-	-	C9orf72	U2SURP	ALSFTD|FTDALS	SR140|fSAPa	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734612	203228	26227	128456	117618	-	RP4-683H9.1	C9orf72	PHGDH	ALSFTD|FTDALS	3-PGDH|3PGDH|HEL-S-113|NLS|NLS1|PDG|PGAD|PGD|PGDH|PHGDHD|SERA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734613	203228	9987	128456	115308	-	-	C9orf72	HNRNPDL	ALSFTD|FTDALS	HNRNP|HNRPDL|JKTBP|JKTBP2|LGMD1G|laAUF1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734614	203228	51495	128456	119570	-	-	C9orf72	PTPLAD1	ALSFTD|FTDALS	B-IND1|BIND1|HACD3|HSPC121	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734615	203228	3735	128456	109938	-	-	C9orf72	KARS	ALSFTD|FTDALS	CMTRIB|DFNB89|KARS1|KARS2|KRS	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734616	203228	8526	128456	114096	-	-	C9orf72	DGKE	ALSFTD|FTDALS	DAGK5|DAGK6|DGK|NPHS7	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734617	203228	54552	128456	120037	-	RP11-353K22.1	C9orf72	GNL3L	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734618	203228	5250	128456	111269	-	OK/SW-cl.48	C9orf72	SLC25A3	ALSFTD|FTDALS	PHC|PTP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734619	203228	94239	128456	125150	-	-	C9orf72	H2AFV	ALSFTD|FTDALS	H2A.Z-2|H2AV	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734620	203228	3015	128456	109269	-	-	C9orf72	H2AFZ	ALSFTD|FTDALS	H2A.Z-1|H2A.z|H2A/z|H2AZ	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734621	203228	11315	128456	116446	-	CTA-215D11.1	C9orf72	PARK7	ALSFTD|FTDALS	DJ-1|DJ1|HEL-S-67p	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734622	203228	10994	128456	116190	-	-	C9orf72	ILVBL	ALSFTD|FTDALS	209L8|AHAS|ILV2H	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734623	203228	2010	128456	108325	-	XX-FW88778H2.1	C9orf72	EMD	ALSFTD|FTDALS	EDMD|LEMD5|STA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734624	203228	23543	128456	117087	-	RP1-41P2.9	C9orf72	RBFOX2	ALSFTD|FTDALS	FOX2|Fox-2|HNRBP2|HRNBP2|RBM9|RTA|dJ106I20.3|fxh	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734625	203228	54715	128456	120107	-	-	C9orf72	RBFOX1	ALSFTD|FTDALS	2BP1|A2BP1|FOX-1|FOX1|HRNBP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734626	203228	26135	128456	117571	-	CGI-55	C9orf72	SERBP1	ALSFTD|FTDALS	CHD3IP|HABP4L|PAI-RBP1|PAIRBP1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734627	203228	10607	128456	115853	-	-	C9orf72	TBL3	ALSFTD|FTDALS	SAZD|UTP13	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734628	203228	22938	128456	116597	-	-	C9orf72	SNW1	ALSFTD|FTDALS	Bx42|NCOA-62|PRPF45|Prp45|SKIIP|SKIP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734629	203228	506	128456	106994	-	-	C9orf72	ATP5B	ALSFTD|FTDALS	ATPMB|ATPSB|HEL-S-271	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734630	203228	3608	128456	109821	-	RP11-354A16.1	C9orf72	ILF2	ALSFTD|FTDALS	NF45|PRO3063	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734631	203228	6737	128456	112615	-	-	C9orf72	TRIM21	ALSFTD|FTDALS	RNF81|RO52|Ro/SSA|SSA|SSA1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734632	203228	29927	128456	118968	-	-	C9orf72	SEC61A1	ALSFTD|FTDALS	HSEC61|SEC61|SEC61A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734633	203228	5018	128456	111058	-	-	C9orf72	OXA1L	ALSFTD|FTDALS	OXA1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734634	203228	6389	128456	112290	-	-	C9orf72	SDHA	ALSFTD|FTDALS	CMD1GG|FP|PGL5|SDH1|SDH2|SDHF	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734635	203228	1434	128456	107821	-	-	C9orf72	CSE1L	ALSFTD|FTDALS	CAS|CSE1|XPO2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734636	203228	10613	128456	115859	-	RP11-316M21.1	C9orf72	ERLIN1	ALSFTD|FTDALS	C10orf69|Erlin-1|KE04|KEO4|SPFH1|SPG62	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734637	203228	55920	128456	121001	-	-	C9orf72	RCC2	ALSFTD|FTDALS	TD-60	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734638	203228	25873	128456	117388	-	-	C9orf72	RPL36	ALSFTD|FTDALS	L36	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734639	203228	6205	128456	112119	-	-	C9orf72	RPS11	ALSFTD|FTDALS	S11	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734640	203228	7167	128456	113020	-	-	C9orf72	TPI1	ALSFTD|FTDALS	HEL-S-49|TIM|TPI|TPID	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734641	203228	552900	128456	139268	-	-	C9orf72	BOLA2	ALSFTD|FTDALS	BOLA2A|My016	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734642	203228	654483	128456	576388	-	My016	C9orf72	BOLA2B	ALSFTD|FTDALS	BOLA2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734643	203228	5976	128456	111908	-	-	C9orf72	UPF1	ALSFTD|FTDALS	HUPF1|NORF1|RENT1|pNORF1|smg-2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734644	203228	59345	128456	121887	-	RP11-145M9.4	C9orf72	GNB4	ALSFTD|FTDALS	CMTD1F	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734645	203228	51181	128456	119357	-	-	C9orf72	DCXR	ALSFTD|FTDALS	DCR|HCR2|HCRII|KIDCR|P34H|PNTSU|SDR20C1|XR	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734646	203228	9875	128456	115207	-	-	C9orf72	URB1	ALSFTD|FTDALS	C21orf108|NPA1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734647	203228	10915	128456	116120	-	-	C9orf72	TCERG1	ALSFTD|FTDALS	CA150|TAF2S|Urn1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734648	203228	8359	128456	113955	-	-	C9orf72	HIST1H4A	ALSFTD|FTDALS	H4FA	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734649	203228	996	128456	107431	-	-	C9orf72	CDC27	ALSFTD|FTDALS	ANAPC3|APC3|CDC27Hs|D0S1430E|D17S978E|H-NUC|HNUC|NUC2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734650	203228	6191	128456	112105	-	-	C9orf72	RPS4X	ALSFTD|FTDALS	CCG2|DXS306|RPS4|S4|SCAR|SCR10	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734651	203228	84263	128456	123990	-	RP11-32M23.1	C9orf72	HSDL2	ALSFTD|FTDALS	C9orf99|SDR13C1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734652	203228	51493	128456	119569	-	HSPC117	C9orf72	RTCB	ALSFTD|FTDALS	C22orf28|DJ149A16.6|FAAP	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734653	203228	6742	128456	112620	-	-	C9orf72	SSBP1	ALSFTD|FTDALS	Mt-SSB|SOSS-B1|SSBP|mtSSB	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734654	203228	6421	128456	112319	-	-	C9orf72	SFPQ	ALSFTD|FTDALS	POMP100|PPP1R140|PSF	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734655	203228	4704	128456	110784	-	-	C9orf72	NDUFA9	ALSFTD|FTDALS	CC6|CI-39k|CI39k|NDUFS2L|SDR22E1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734656	203228	6510	128456	112401	-	-	C9orf72	SLC1A5	ALSFTD|FTDALS	AAAT|ASCT2|ATBO|M7V1|M7VS1|R16|RDRC	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734657	203228	26528	128456	117730	-	-	C9orf72	DAZAP1	ALSFTD|FTDALS	-	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734658	203228	6187	128456	112101	-	-	C9orf72	RPS2	ALSFTD|FTDALS	LLREP3|S2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734659	203228	5160	128456	111186	-	RP11-723P2.1	C9orf72	PDHA1	ALSFTD|FTDALS	PDHA|PDHAD|PDHCE1A|PHE1A	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734660	203228	5917	128456	111852	-	-	C9orf72	RARS	ALSFTD|FTDALS	ArgRS|DALRD1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734661	203228	51765	128456	119722	-	RP6-213H19.1	C9orf72	STK26	ALSFTD|FTDALS	MASK|MST4	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734662	203228	10494	128456	115757	-	-	C9orf72	STK25	ALSFTD|FTDALS	SOK1|YSK1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734663	203228	51631	128456	119646	-	CGI-59	C9orf72	LUC7L2	ALSFTD|FTDALS	CGI-74|LUC7B2	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734664	203228	7520	128456	113353	-	-	C9orf72	XRCC5	ALSFTD|FTDALS	KARP-1|KARP1|KU80|KUB2|Ku86|NFIV	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734665	203228	5519	128456	111511	-	-	C9orf72	PPP2R1B	ALSFTD|FTDALS	PP2A-Abeta|PR65B	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734666	203228	5478	128456	111474	-	-	C9orf72	PPIA	ALSFTD|FTDALS	CYPA|CYPH|HEL-S-69p	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
3734667	203228	142	128456	106652	-	RP11-125A15.2	C9orf72	PARP1	ALSFTD|FTDALS	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|pADPRT-1	Affinity Capture-MS	physical	Juelg J (2023)	37317656	9606	9606	Low Throughput|High Throughput	-	-	-	-	-	BIOGRID
